,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
124,124,2023-05-08,0,18,345000.0,352000.0,343500.0,351500.0,3557.0,351500.0,0.0,0.0,0.0,10.0,1,620.0,56.0,-6500.0,0,-0.01884057971014493,-6500.0,5
125,125,2023-05-02,1,17,346500.0,347000.0,343000.0,345000.0,6010.0,345000.0,0.0,0.0,0.0,10.0,1,625.0,46.0,5500.0,1,0.015691868758915834,1500.0,2
126,126,2023-05-01,0,17,352500.0,352500.0,350000.0,350500.0,4221.0,350500.0,0.0,0.0,0.0,10.0,1,622.0,38.0,2500.0,1,0.007082152974504249,2000.0,2
127,127,2023-04-28,4,16,348000.0,353000.0,345500.0,353000.0,4943.0,353000.0,715.0,243.0,0.34,60.0,6,631.0,43.0,-8000.0,0,-0.02318840579710145,-5000.0,5
128,128,2023-04-27,3,16,347000.0,347000.0,345000.0,345000.0,1648.0,345000.0,0.0,0.0,0.0,10.0,1,611.0,63.0,2000.0,1,0.005763688760806916,2000.0,5
129,129,2023-04-26,2,16,347500.0,348500.0,344500.0,347000.0,3254.0,347000.0,0.0,0.0,0.0,30.0,3,619.0,87.0,-500.0,0,-0.001443001443001443,500.0,5
130,130,2023-04-25,1,16,342500.0,347000.0,342500.0,346500.0,3087.0,346500.0,0.0,0.0,0.0,10.0,1,584.0,90.0,-4000.0,0,-0.01167883211678832,-4000.0,5
131,131,2023-04-24,0,16,341000.0,344000.0,339500.0,342500.0,3211.0,342500.0,0.0,0.0,0.0,10.0,1,506.0,99.0,-1000.0,0,-0.0029282576866764276,-1500.0,5
132,132,2023-04-21,4,15,338000.0,342000.0,336500.0,341500.0,3802.0,341500.0,485.0,320.0,0.66,5.0,1,408.0,124.0,-3500.0,0,-0.010355029585798817,-3500.0,5
133,133,2023-04-20,3,15,335000.0,339000.0,335000.0,338000.0,2768.0,338000.0,0.0,0.0,0.0,10.0,1,219.0,129.0,-4000.0,0,-0.011976047904191617,-3000.0,5
134,134,2023-04-19,2,15,332000.0,334500.0,331500.0,334000.0,2076.0,334000.0,0.0,0.0,0.0,0.0,0,86.0,89.0,-1000.0,0,-0.003003003003003003,-2000.0,5
135,135,2023-04-18,1,15,331500.0,334500.0,330500.0,333000.0,2776.0,333000.0,0.0,0.0,0.0,0.0,0,77.0,89.0,-2500.0,0,-0.007564296520423601,-1500.0,5
136,136,2023-04-17,0,15,329000.0,332000.0,328000.0,330500.0,2954.0,330500.0,0.0,0.0,0.0,0.0,0,73.0,88.0,-1500.0,0,-0.004559270516717325,-1500.0,5
